t_start,t_end,duration_s,alt_gain_m,climb_rate_ms,lat,lon,cluster_id
34646,34666,20,41,2.05,-30.254303333333336,116.66521,229
34671,34721,50,95,1.9,-30.25597121212121,116.66461363636363,230
34726,34751,25,44,1.76,-30.257727777777777,116.66441388888889,231
34756,34781,25,30,1.2,-30.259830555555556,116.66324722222221,232
34891,34926,35,62,1.7714285714285714,-30.309874999999998,116.68701458333334,233
35381,35406,25,40,1.6,-30.492202777777777,116.823,234
35891,35911,20,44,2.2,-30.68986,116.96676333333332,235
36021,36046,25,52,2.08,-30.74503611111111,116.99594444444445,236
36971,36996,25,46,1.84,-31.061719444444446,117.1081611111111,237
37021,37051,30,49,1.6333333333333333,-31.079828571428575,117.11798095238096,238
39461,39776,315,283,0.8984126984126984,-31.81420078125,117.12430755208334,239
39941,40006,65,42,0.6461538461538462,-31.885969047619046,117.07639047619047,240
40016,40071,55,32,0.5818181818181818,-31.90160138888889,117.06890694444444,241
40106,40191,85,65,0.7647058823529411,-31.924706481481483,117.05508796296297,242
40201,40231,30,30,1.0,-31.938940476190474,117.0457619047619,243
40236,40311,75,78,1.04,-31.95112291666667,117.037796875,244
40316,40366,50,33,0.66,-31.966381818181823,117.02920606060606,245
